name,psgcCode
Barangay 4,0802611018
Barangay 4,0802613020
Barangay 4,0802619010
Barangay 4,0804806048
Barangay 4,0806004031
Barangay 4,0806014013
Barangay 4,1001312047
Barangay 4,1001320022
Barangay 4,1004302023
Barangay 4,1004308056
Barangay 4,1030500031
Barangay 4,1600209013
Barangay 4,1600308018
Barangay 4,1606707019
Barangay 4 Parang,0405630022
Barangay 4 Pob.,1804504006
Barangay 4 Poblacion,0402123005
Barangay 4 Poblacion,0603021036
Barangay 4 Poblacion,0802605022
Barangay 4 Poblacion,0802616014
Barangay 4-A,1130700137
Barangay 40,1380100040
Barangay 40,1381100040
Barangay 40,0402105035
Barangay 40,1830200038
Barangay 40,0831600064
Barangay 40,1030500032
Barangay 40-D,1130700173
Barangay 400,1380606006
Barangay 401,1380606007
Barangay 402,1380606008
Barangay 403,1380606009
Barangay 404,1380606010
Barangay 405,1380606011
Barangay 406,1380606012
Barangay 407,1380606013
Barangay 408,1380606014
Barangay 409,1380606015
Barangay 41,1380100041
Barangay 41,1380601041
Barangay 41,1381100041
Barangay 41,0402105036
Barangay 41,1830200039
Barangay 41,0831600065
Barangay 410,1380606016
Barangay 411,1380606017
Barangay 412,1380606018
Barangay 413,1380606019
Barangay 414,1380606020
Barangay 415,1380606021
Barangay 416,1380606022
Barangay 417,1380606023
Barangay 418,1380606024
Barangay 419,1380606025
Barangay 42,1380100042
Barangay 42,1380601042
Barangay 42,1381100042
Barangay 42,0402105037
Barangay 42,0831600066
Barangay 42-A,0402105070
Barangay 42-A,0831600139
Barangay 42-B,0402105071
Barangay 42-C,0402105072
Barangay 420,1380606026
Barangay 421,1380606027
Barangay 422,1380606028
Barangay 423,1380606029
Barangay 424,1380606030
Barangay 425,1380606031
Barangay 426,1380606032
Barangay 427,1380606033
Barangay 428,1380606034
Barangay 429,1380606035
Barangay 43,1380100043
Barangay 43,1380601043
Barangay 43,1381100043
Barangay 43,0402105038
Barangay 43,0831600067
Barangay 43-A,0831600068
Barangay 43-B,0831600069
Barangay 430,1380606036
Barangay 431,1380606037
Barangay 432,1380606038
Barangay 433,1380606039
Barangay 434,1380606040
Barangay 435,1380606041
Barangay 436,1380606042
Barangay 437,1380606043
Barangay 438,1380606044
Barangay 439,1380606045
Barangay 44,1380100044
Barangay 44,1380601044
Barangay 44,1381100044
Barangay 44,0402105039
Barangay 44,0831600070
Barangay 44-A,0831600071
Barangay 440,1380606046
Barangay 441,1380606047
Barangay 442,1380606048
Barangay 443,1380606049
Barangay 444,1380606050
Barangay 445,1380606051
Barangay 446,1380606052
Barangay 447,1380606053
Barangay 448,1380606054
Barangay 449,1380606055
Barangay 45,1380100045
Barangay 45,1380601045
Barangay 45,1381100045
Barangay 45,0402105040
Barangay 45,0831600072
Barangay 45-A,0402105073
Barangay 450,1380606056
Barangay 451,1380606057
Barangay 452,1380606058
Barangay 453,1380606059
Barangay 454,1380606060
Barangay 455,1380606061
Barangay 456,1380606062
Barangay 457,1380606063
Barangay 458,1380606064
Barangay 459,1380606065
Barangay 46,1380100046
Barangay 46,1380601046
Barangay 46,1381100046
Barangay 46,0402105041
Barangay 46,0831600073
Barangay 460,1380606066
Barangay 461,1380606067
Barangay 462,1380606068
Barangay 463,1380606069
Barangay 464,1380606070
Barangay 465,1380606071
Barangay 466,1380606072
Barangay 467,1380606073
Barangay 468,1380606074
Barangay 469,1380606075
Barangay 47,1380100047
Barangay 47,1380601047
Barangay 47,1381100047
Barangay 47,0402105042
Barangay 47,0831600074
Barangay 47-A,0402105074
Barangay 47-B,0402105075
Barangay 470,1380606076
Barangay 471,1380606077
Barangay 472,1380606078
Barangay 473,1380606079
Barangay 474,1380606080
Barangay 475,1380606081
Barangay 476,1380606082
Barangay 477,1380606083
Barangay 478,1380606084
Barangay 479,1380606085
Barangay 48,1380100048
Barangay 48,1380601048
Barangay 48,1381100048
Barangay 48,0402105043
Barangay 48,0831600075
Barangay 48-A,0402105076
Barangay 48-A,0831600140
Barangay 48-B,0831600141
Barangay 480,1380606086
Barangay 481,1380606087
Barangay 482,1380606088
Barangay 483,1380606089
Barangay 484,1380606090
Barangay 485,1380606091
Barangay 486,1380606092
Barangay 487,1380606093
Barangay 488,1380606094
Barangay 489,1380606095
Barangay 49,1380100049
Barangay 49,1380601049
Barangay 49,1381100049
Barangay 49,0402105044
Barangay 49,0831600076
Barangay 49-A,0402105077
Barangay 490,1380606096
Barangay 491,1380606097
Barangay 492,1380606098
Barangay 493,1380606099
Barangay 494,1380606100
Barangay 495,1380606101
Barangay 496,1380606102
Barangay 497,1380606103
Barangay 498,1380606104
Barangay 499,1380606105
Barangay 5,1380100005
Barangay 5,1380601005
Barangay 5,1381100005
Barangay 5,0102903034
Barangay 5,0307702005
Barangay 5,0401003010
Barangay 5,0401005074
Barangay 5,0401007010
Barangay 5,0401009019
Barangay 5,0401011020
Barangay 5,0401013020
Barangay 5,0401019010
Barangay 5,0402104016
Barangay 5,0402105045
Barangay 5,0402112010
Barangay 5,0403405042
Barangay 5,0405602014
Barangay 5,0405610007
Barangay 5,0405616007
Barangay 5,0405623008
Barangay 5,0405645036
Barangay 5,0431200008
Barangay 5,1705110009
Barangay 5,0500501041
Barangay 5,0500502050
Barangay 5,0600613007
Barangay 5,0603045012
Barangay 5,1804514020
Barangay 5,1804515016
Barangay 5,1804519006
Barangay 5,1804527005
Barangay 5,1830200040
Barangay 5,0802606032
Barangay 5,0802608005
Barangay 5,0802613021
Barangay 5,0802619011
Barangay 5,0804806049
Barangay 5,0806004032
Barangay 5,0831600011
Barangay 5,1001312048
Barangay 5,1001320023
Barangay 5,1004302024
Barangay 5,1004308057
Barangay 5,1030500036
Barangay 5,1600209014
Barangay 5,1600308019
Barangay 5,1606707020
Barangay 5 Pob.,1804504007
Barangay 5 Poblacion,0402123006
Barangay 5 Poblacion,0603021037
Barangay 5 Poblacion,0802605023
Barangay 5 Santa Catalina,0405630023
Barangay 5-A,0831600137
Barangay 5-A,1130700138
Barangay 50,1380100050
Barangay 50,1380601050
Barangay 50,1381100050
Barangay 50,0402105046
Barangay 50,0831600077
Barangay 50-A,0831600078
Barangay 50-B,0831600079
Barangay 500,1380606106
Barangay 501,1380606107
Barangay 502,1380606108
Barangay 503,1380606109
Barangay 504,1380606110
Barangay 505,1380606111
Barangay 506,1380606112
Barangay 507,1380606113
Barangay 508,1380606114
Barangay 509,1380606115
Barangay 51,1380100051
Barangay 51,1380601051
Barangay 51,1381100051
Barangay 51,0402105047
Barangay 51,0831600080
Barangay 51-A,0831600142
Barangay 510,1380606116
Barangay 511,1380606117
Barangay 512,1380606118
Barangay 513,1380606119
Barangay 514,1380606120
Barangay 515,1380606121
Barangay 516,1380606122
Barangay 517,1380606123
Barangay 518,1380606124
Barangay 519,1380606125
Barangay 52,1380100052
Barangay 52,1380601052
Barangay 52,1381100052
Barangay 52,0402105048
Barangay 52,0831600081
Barangay 520,1380606126
Barangay 521,1380606127
Barangay 522,1380606128
Barangay 523,1380606129
Barangay 524,1380606130
Barangay 525,1380606131
Barangay 526,1380606132
Barangay 527,1380606133
Barangay 528,1380606134
Barangay 529,1380606135
Barangay 53,1380100053
Barangay 53,1380601053
Barangay 53,1381100053
Barangay 53,0402105049
Barangay 53,0831600082
Barangay 53-A,0402105078
Barangay 53-B,0402105079
Barangay 530,1380606136
Barangay 531,1380606137
Barangay 532,1380606138
Barangay 533,1380606139
Barangay 534,1380606140
Barangay 535,1380606141
Barangay 536,1380606142
Barangay 537,1380606143
Barangay 538,1380606144
Barangay 539,1380606145
Barangay 54,1380100054
Barangay 54,1380601054
Barangay 54,1381100054
Barangay 54,0402105050
Barangay 54,0831600083
Barangay 54-A,0402105080
Barangay 54-A,0831600143
Barangay 540,1380606146
Barangay 541,1380606147
Barangay 542,1380606148
Barangay 543,1380606149
Barangay 544,1380606150
Barangay 545,1380606151
Barangay 546,1380606152
Barangay 547,1380606153
Barangay 548,1380606154
Barangay 549,1380606155
Barangay 55,1380100055
Barangay 55,1380601055
Barangay 55,1381100055
Barangay 55,0402105051
Barangay 550,1380606156
Barangay 551,1380606157
Barangay 552,1380606158
Barangay 553,1380606159
Barangay 554,1380606160
Barangay 555,1380606161
Barangay 556,1380606162
Barangay 557,1380606163
Barangay 558,1380606164
Barangay 559,1380606165
Barangay 56,1380100056
Barangay 56,1380601056
Barangay 56,1381100056
Barangay 56,0402105052
Barangay 56,0831600085
Barangay 56-A,0831600145
Barangay 560,1380606166
Barangay 561,1380606167
Barangay 562,1380606168
Barangay 563,1380606169
Barangay 564,1380606170
Barangay 565,1380606171
Barangay 566,1380606172
Barangay 567,1380606173
Barangay 568,1380606174
Barangay 569,1380606175
Barangay 57,1380100057
Barangay 57,1380601057
Barangay 57,1381100057
Barangay 57,0402105053
Barangay 57,0831600086
Barangay 570,1380606176
Barangay 571,1380606177
Barangay 572,1380606178
Barangay 573,1380606179
Barangay 574,1380606180
Barangay 575,1380606181
Barangay 576,1380606182
Barangay 577,1380606183
Barangay 578,1380606184
Barangay 579,1380606185
Barangay 58,1380100058
Barangay 58,1380601058
Barangay 58,1381100058
Barangay 58,0402105054
Barangay 58,0831600087
Barangay 58-A,0402105081
Barangay 580,1380606186
Barangay 581,1380606187
Barangay 582,1380606188
Barangay 583,1380606189
Barangay 584,1380606190
Barangay 585,1380606191
Barangay 586,1380606192
Barangay 587,1380606193
Barangay 587-A,1380606194
Barangay 588,1380606195
Barangay 589,1380606196
Barangay 59,1380100059
Barangay 59,1380601059
Barangay 59,1381100059
Barangay 59,0402105055
Barangay 59,0831600088
Barangay 59-A,0831600146
Barangay 59-B,0831600147
Barangay 590,1380606197
Barangay 591,1380606198
Barangay 592,1380606199
Barangay 593,1380606200
Barangay 594,1380606201
Barangay 595,1380606202
Barangay 596,1380606203
Barangay 597,1380606204
Barangay 598,1380606205
Barangay 599,1380606206
Barangay 6,1380100006
Barangay 6,1380601006
Barangay 6,1381100006
Barangay 6,0102903035
Barangay 6,0307702006
Barangay 6,0401003011
Barangay 6,0401005075
Barangay 6,0401007011
Barangay 6,0401009020
Barangay 6,0401019011
Barangay 6,0402104017
Barangay 6,0402105056
Barangay 6,0403405043
Barangay 6,0405610008
Barangay 6,0405616008
Barangay 6,0405623009
Barangay 6,0405645037
Barangay 6,0431200009
Barangay 6,1705110010
Barangay 6,0500501042
Barangay 6,0500502051
Barangay 6,0600613008
Barangay 6,0603045013
Barangay 6,1804514021
Barangay 6,1804515017
Barangay 6,1804519007
Barangay 6,1830200041
Barangay 6,0802606033
Barangay 6,0802608006
Barangay 6,0802613022
Barangay 6,0802619012
Barangay 6,0804806050
Barangay 6,0806004033
Barangay 6,0831600012
Barangay 6,1001312049
Barangay 6,1004302025
Barangay 6,1004308058
Barangay 6,1030500033
Barangay 6,1600209015
Barangay 6,1606707021
Barangay 6 Pob.,1804504008
Barangay 6 Poblacion,0603021038
Barangay 6 Poblacion,0802605024
Barangay 6 Tambak,0405630024
Barangay 6-A,0831600013
Barangay 6-A,1130700139
Barangay 60,1380100060
Barangay 60,1380601060
Barangay 60,1381100060
Barangay 60,0402105057
Barangay 60,0831600089
Barangay 60-A,0831600090
Barangay 600,1380606207
Barangay 601,1380606208
Barangay 602,1380606209
Barangay 603,1380606210
Barangay 604,1380606211
Barangay 605,1380606212
Barangay 606,1380606213
Barangay 607,1380606214
Barangay 608,1380606215
Barangay 609,1380606216
Barangay 61,1380100061
Barangay 61,1380601061
Barangay 61,1381100061
Barangay 61,0402105058
Barangay 61,0831600091
Barangay 61-A,0402105082
Barangay 610,1380606217
Barangay 611,1380606218
Barangay 612,1380606219
Barangay 613,1380606220
Barangay 614,1380606221
Barangay 615,1380606222
Barangay 616,1380606223
Barangay 617,1380606224
Barangay 618,1380606225
Barangay 619,1380606226
Barangay 62,1380100062
Barangay 62,1380601062
Barangay 62,1381100062
Barangay 62,0402105059
Barangay 62,0831600092
Barangay 62-A,0402105083
Barangay 62-A,0831600148
Barangay 62-B,0402105084
Barangay 62-B,0831600149
Barangay 620,1380606227
Barangay 621,1380606228
Barangay 622,1380606229
Barangay 623,1380606230
Barangay 624,1380606231
Barangay 625,1380606232
Barangay 626,1380606233
Barangay 627,1380606234
Barangay 628,1380606235
Barangay 629,1380606236
Barangay 63,1380100063
Barangay 63,1380601063
Barangay 63,1381100063
Barangay 63,0831600093
Barangay 630,1380606237
Barangay 631,1380606238
Barangay 632,1380606239
Barangay 633,1380606240
Barangay 634,1380606241
Barangay 635,1380606242
Barangay 636,1380606243
Barangay 637,1380607001
Barangay 638,1380607002
Barangay 639,1380607003
Barangay 64,1380100064
Barangay 64,1380601064
Barangay 64,1381100064
Barangay 64,0831600094
Barangay 640,1380607004
Barangay 641,1380607005
Barangay 642,1380607006
Barangay 643,1380607007
Barangay 644,1380607008
Barangay 645,1380607009
Barangay 646,1380607010
Barangay 647,1380607011
Barangay 648,1380607012
Barangay 649,1380613001
Barangay 65,1380100065
Barangay 65,1380601065
Barangay 65,1381100065
Barangay 65,0831600095
Barangay 650,1380613002
Barangay 651,1380613003
Barangay 652,1380613004
Barangay 653,1380613005
Barangay 654,1380609001
Barangay 655,1380609002
Barangay 656,1380609003
Barangay 657,1380609004
Barangay 658,1380609005
Barangay 659,1380608001
Barangay 659-A,1380608002
Barangay 66,1380100066
Barangay 66,1380601066
Barangay 66,1381100066
Barangay 66,0831600096
Barangay 66-A,0831600097
Barangay 660,1380608003
Barangay 660-A,1380608004
Barangay 661,1380608005
Barangay 662,1380611001
Barangay 663,1380608013
Barangay 663-A,1380608014
Barangay 664,1380608015
Barangay 664-A,1380611004
Barangay 666,1380608008
Barangay 667,1380608009
Barangay 668,1380608010
Barangay 669,1380608011
Barangay 67,1380100067
Barangay 67,1380601067
Barangay 67,1381100067
Barangay 67,0831600098
Barangay 670,1380608012
Barangay 671,1380611005
Barangay 672,1380611006
Barangay 673,1380611007
Barangay 674,1380611008
Barangay 675,1380611009
Barangay 676,1380611010
Barangay 677,1380611011
Barangay 678,1380611012
Barangay 679,1380611013
Barangay 68,1380100068
Barangay 68,1380601068
Barangay 68,1381100068
Barangay 68,0831600099
Barangay 680,1380611014
Barangay 681,1380611015
Barangay 682,1380611016
Barangay 683,1380611017
Barangay 684,1380611018
Barangay 685,1380611019
Barangay 686,1380611048
Barangay 687,1380611049
Barangay 688,1380610059
Barangay 689,1380610004
Barangay 69,1380100069
Barangay 69,1380601069
Barangay 69,1381100069
Barangay 69,0831600100
Barangay 690,1380610005
Barangay 691,1380610006
Barangay 692,1380610007
Barangay 693,1380610008
Barangay 694,1380610009
Barangay 695,1380610010
Barangay 696,1380610011
Barangay 697,1380610012
Barangay 698,1380610013
Barangay 699,1380610014
Barangay 7,1380100007
Barangay 7,1380601007
Barangay 7,1381100007
Barangay 7,0307702007
Barangay 7,0401003012
Barangay 7,0401005076
Barangay 7,0401009021
Barangay 7,0401019012
Barangay 7,0402104018
Barangay 7,0402105060
Barangay 7,0403405044
Barangay 7,0405610009
Barangay 7,0405616009
Barangay 7,0405623010
Barangay 7,0431200010
Barangay 7,1705110011
Barangay 7,0500501043
Barangay 7,0500502052
Barangay 7,0600613009
Barangay 7,0603045014
Barangay 7,1804514022
Barangay 7,1804515018
Barangay 7,1804519008
Barangay 7,1830200042
Barangay 7,0802606034
Barangay 7,0802608007
Barangay 7,0802613023
Barangay 7,0802619013
Barangay 7,0804806051
Barangay 7,0806004034
Barangay 7,0831600014
Barangay 7,1001312050
Barangay 7,1004308059
Barangay 7,1030500074
Barangay 7,1600209016
Barangay 7,1606707022
Barangay 7 Poblacion,0802605025
Barangay 7-A,1130700140
Barangay 70,1380100070
Barangay 70,1380601070
Barangay 70,1381100070
Barangay 70,0831600101
Barangay 700,1380610015
Barangay 701,1380610016
Barangay 702,1380610017
Barangay 703,1380610018
Barangay 704,1380610019
Barangay 705,1380610020
Barangay 706,1380610021
Barangay 707,1380610022
Barangay 708,1380610023
Barangay 709,1380610024
Barangay 71,1380100071
Barangay 71,1380601071
Barangay 71,1381100071
Barangay 71,0831600102
Barangay 710,1380610025
Barangay 711,1380610026
Barangay 712,1380610027
Barangay 713,1380610028
Barangay 714,1380610029
Barangay 715,1380610030
Barangay 716,1380610031
Barangay 717,1380610032
Barangay 718,1380610033
Barangay 719,1380610034
Barangay 72,1380100072
Barangay 72,1380601072
Barangay 72,1381100072
Barangay 72,0831600103
Barangay 720,1380610035
Barangay 721,1380610036
Barangay 722,1380610037
Barangay 723,1380610038
Barangay 724,1380610039
Barangay 725,1380610040
Barangay 726,1380610041
Barangay 727,1380610042
Barangay 728,1380610043
Barangay 729,1380610044
Barangay 73,1380100073
Barangay 73,1380601073
Barangay 73,1381100073
Barangay 73,0831600104
Barangay 730,1380610045
Barangay 731,1380610046
Barangay 732,1380610047
Barangay 733,1380610048
Barangay 734,1380610063
Barangay 735,1380610060
Barangay 736,1380610061
Barangay 737,1380610062
Barangay 738,1380610052
Barangay 739,1380610053
Barangay 74,1380100074
Barangay 74,1380601074
Barangay 74,1381100074
Barangay 74,0831600105
Barangay 740,1380610054
Barangay 741,1380610055
Barangay 742,1380610056
Barangay 743,1380610057
Barangay 744,1380610058
Barangay 745,1380614002
Barangay 746,1380614003
Barangay 747,1380614004
Barangay 748,1380614005
Barangay 749,1380614006
Barangay 75,1380100075
Barangay 75,1380601075
Barangay 75,1381100075
Barangay 75,0831600106
Barangay 750,1380614007
Barangay 751,1380614008
Barangay 752,1380614009
Barangay 753,1380614010
Barangay 754,1380614099
Barangay 755,1380614011
Barangay 756,1380614012
Barangay 757,1380614013
Barangay 758,1380614014
Barangay 759,1380614015
Barangay 76,1380100076
Barangay 76,1380601076
Barangay 76,1381100076
Barangay 76,0831600107
Barangay 760,1380614016
Barangay 761,1380614017
Barangay 762,1380614018
Barangay 763,1380614019
Barangay 764,1380614020
Barangay 765,1380614021
Barangay 766,1380614022
Barangay 767,1380614023
Barangay 768,1380614024
Barangay 769,1380614025
Barangay 77,1380100077
Barangay 77,1380601077
Barangay 77,1381100077
Barangay 77,0831600108
Barangay 770,1380614026
Barangay 771,1380614027
Barangay 772,1380614028
Barangay 773,1380614029
Barangay 774,1380614030
Barangay 775,1380614031
Barangay 776,1380614032
Barangay 777,1380614033
Barangay 778,1380614034
Barangay 779,1380614035
Barangay 78,1380100078
Barangay 78,1380601078
Barangay 78,1381100078
Barangay 78,0831600109
Barangay 780,1380614036
Barangay 781,1380614037
Barangay 782,1380614038
Barangay 783,1380614039
Barangay 784,1380614040
Barangay 785,1380614041
Barangay 786,1380614042
Barangay 787,1380614043
Barangay 788,1380614044
Barangay 789,1380614045
Barangay 79,1380100079
Barangay 79,1380601079
Barangay 79,1381100079
Barangay 79,0831600110
Barangay 790,1380614046
